TransactionID,CustomerAge,TransactionAmount,TransactionTimeHour,NumPrevTransactions,LocationRiskScore,IsFraud
3716,43,134.51,0,7,0.59,0
3717,56,55.57,17,5,0.06,0
3718,38,40.6,19,40,0.05,0
3719,66,38.05,7,21,0.88,0
3720,59,148.72,2,48,0.84,0
3721,60,5.35,5,48,0.35,0
3722,58,1.29,21,47,0.62,0
3723,26,158.74,12,7,0.49,0
3724,41,64.85,8,37,0.97,0
3725,54,14.03,8,23,0.95,0
3726,66,26.86,19,11,0.98,0
3727,58,269.57,8,10,0.87,0
3728,34,196.26,14,21,0.91,0
3729,41,123.71,12,41,0.22,0
3730,38,65.82,21,33,0.83,0
3731,68,73.46,15,20,0.71,0
3732,56,369.87,1,33,0.96,0
3733,58,337.47,13,40,0.57,0
3734,56,24.24,5,35,0.09,0
3735,30,166.66,1,34,0.6,0
3736,28,21.97,7,36,0.69,0
3737,63,24.02,3,27,0.22,0
3738,36,112.73,20,19,0.39,0
3739,28,51.92,23,43,0.6,0
3740,30,268.16,13,5,0.37,0
3741,63,9.32,10,29,0.37,0
3742,62,71.65,23,10,0.13,0
3743,18,250.74,13,40,0.94,0
3744,57,234.46,11,13,0.75,0
3745,61,17.02,15,29,0.0,0
3746,36,45.67,5,5,0.77,0
3747,29,96.53,19,12,0.74,0
3748,25,17.36,0,13,0.01,0
3749,25,344.27,11,22,0.37,0
3750,62,246.22,6,40,0.61,0
3751,29,18.27,7,15,0.45,0
3752,65,12.91,8,13,0.78,0
3753,50,8.93,1,1,0.43,1
3754,62,240.18,16,38,0.15,0
3755,43,21.52,19,43,0.98,1
3756,56,53.83,12,45,0.24,0
3757,45,59.58,4,1,0.72,0
3758,22,91.38,9,11,0.14,0
3759,25,7.44,11,43,0.33,0
3760,42,25.72,16,40,0.44,0
3761,44,268.08,20,22,0.19,0
3762,63,239.04,5,35,0.45,0
3763,40,152.0,2,44,0.16,0
3764,47,1.96,14,6,0.56,0
3765,62,39.6,6,28,0.66,0
3766,64,98.88,5,31,0.06,1
3767,40,32.18,3,8,0.87,0
3768,66,240.34,18,5,0.19,0
3769,64,100.48,4,42,0.23,0
3770,37,7.46,2,48,0.66,0
3771,35,239.7,8,44,0.47,0
3772,35,316.45,5,17,0.5,0
3773,19,8.09,12,38,0.13,0
3774,21,76.01,21,9,0.81,0
3775,47,36.15,19,10,0.62,0
3776,50,49.9,3,20,0.14,0
3777,53,19.8,1,14,0.37,0
3778,35,86.29,3,14,0.81,0
3779,54,316.96,7,26,0.57,0
3780,36,69.93,12,29,0.11,0
3781,64,8.66,9,49,0.37,0
3782,45,96.76,17,27,0.24,0
3783,57,41.59,8,25,0.52,0
3784,37,193.74,0,16,0.84,0
3785,66,57.04,12,36,0.44,0
3786,50,21.42,17,34,0.43,0
3787,29,21.21,14,16,0.91,0
3788,68,146.43,1,33,0.58,0
3789,32,30.87,10,3,0.57,0
3790,58,145.77,13,23,0.26,0
3791,56,23.05,21,11,0.61,0
3792,19,38.81,14,48,0.58,0
3793,46,62.64,13,18,0.4,0
3794,58,286.81,15,47,0.99,0
3795,27,268.43,22,41,0.88,0
3796,19,23.18,14,44,0.75,0
3797,68,44.35,18,29,0.54,0
3798,28,16.18,8,5,0.46,0
3799,30,71.33,4,24,0.18,0
3800,27,61.73,4,29,0.31,0
3801,31,231.02,10,29,0.77,0
3802,35,265.93,19,26,0.45,0
3803,68,48.38,23,40,0.88,0
3804,26,67.68,3,3,0.15,0
3805,56,226.56,19,2,0.51,0
3806,45,164.36,17,25,0.65,0
3807,20,0.37,2,19,0.52,1
3808,37,38.58,3,40,0.89,0
3809,23,54.78,13,2,0.99,0
3810,44,26.1,6,19,0.12,0
3811,19,22.26,7,1,0.13,0
3812,46,3.85,23,27,0.13,0
3813,55,103.11,15,45,0.68,0
3814,20,30.45,19,49,0.37,0
3815,33,5.38,14,35,0.73,0
3816,47,26.26,6,41,0.41,0
3817,57,161.91,16,5,0.63,0
3818,19,190.71,21,38,0.77,0
3819,34,65.98,21,4,0.55,1
3820,58,53.8,21,17,0.54,0
3821,29,381.01,11,21,0.09,0
3822,52,22.38,17,48,0.41,0
3823,60,24.25,23,31,0.55,0
3824,18,34.51,13,48,0.46,0
3825,62,18.97,14,22,0.9,0
3826,32,47.7,14,11,0.91,0
3827,43,241.73,4,34,0.82,0
3828,54,95.54,15,49,0.38,0
3829,38,53.09,4,15,0.72,0
3830,66,272.43,1,10,0.4,0
3831,48,4.97,19,38,0.23,0
3832,42,23.61,8,32,0.34,0
3833,40,83.45,21,48,0.07,0
3834,41,95.59,8,31,0.33,0
3835,55,4.04,3,37,0.46,0
3836,45,51.59,14,44,0.96,0
3837,38,104.74,10,28,0.31,0
3838,60,119.76,0,31,0.9,0
3839,35,101.65,17,6,0.23,0
3840,53,38.65,0,14,0.19,0
3841,52,9.82,7,23,0.52,0
3842,62,55.71,15,16,0.67,0
3843,26,13.78,21,25,0.04,0
3844,55,294.93,17,39,0.22,0
3845,47,64.47,21,2,0.46,0
3846,61,38.16,8,38,0.33,0
3847,51,145.37,11,41,0.71,0
3848,49,68.91,18,39,0.51,0
3849,20,37.11,17,34,0.16,0
3850,20,167.11,4,40,0.89,1
3851,45,201.86,1,43,0.29,0
3852,61,111.78,6,25,0.73,0
3853,32,4.81,9,36,0.78,0
3854,58,83.55,14,16,0.96,0
3855,40,144.09,6,18,0.5,0
3856,57,14.68,4,13,0.62,0
3857,28,25.96,14,37,0.33,0
3858,65,214.13,19,27,0.68,0
3859,49,2.03,19,34,0.46,0
3860,53,139.73,14,11,0.44,0
3861,50,64.2,9,1,0.86,1
3862,41,59.2,23,13,0.05,0
3863,56,0.71,13,30,0.88,0
3864,51,171.15,9,5,0.85,0
3865,45,44.6,16,18,0.51,0
3866,54,77.82,20,14,0.49,0
3867,24,113.1,13,13,0.36,0
3868,21,121.28,1,32,0.99,0
3869,54,312.31,15,7,0.11,0
3870,18,75.79,12,8,0.59,0
3871,18,51.04,8,7,0.68,0
3872,64,307.27,6,49,0.93,0
3873,37,102.75,15,16,0.78,1
3874,36,35.4,9,43,0.64,0
3875,46,13.52,23,31,0.12,0
3876,27,184.87,21,27,0.37,0
3877,35,44.97,8,33,0.14,0
3878,45,108.02,21,29,0.88,0
3879,52,63.64,22,8,0.75,0
3880,60,22.18,6,33,0.76,0
3881,64,92.05,15,41,0.65,0
3882,48,6.26,8,19,0.51,0
3883,44,53.33,23,21,0.15,0
3884,28,79.1,16,41,0.33,0
3885,66,57.28,19,21,0.14,1
3886,66,138.1,6,25,0.72,0
3887,55,175.98,10,42,0.16,0
3888,22,147.51,7,23,0.7,0
3889,25,3.96,6,11,0.69,0
3890,51,21.58,18,33,0.46,0
3891,65,76.92,19,20,0.14,0
3892,69,273.06,11,25,0.31,0
3893,29,180.15,6,26,0.32,0
3894,55,184.85,7,40,0.7,1
3895,18,36.13,6,12,0.11,0
3896,48,56.12,5,32,0.83,0
3897,21,63.62,8,33,0.76,0
3898,66,17.12,12,10,0.19,0
3899,62,3.16,6,4,0.72,0
3900,67,293.56,7,15,0.67,0
3901,22,27.54,21,6,0.75,0
3902,47,27.44,16,27,0.19,0
3903,41,8.71,16,5,0.16,0
3904,20,263.82,15,5,0.24,0
3905,28,86.69,21,18,0.37,0
3906,62,109.97,1,28,0.79,0
3907,21,242.56,7,35,0.74,0
3908,43,42.41,16,22,0.93,0
3909,44,97.16,12,34,0.06,0
3910,63,3.96,17,4,0.01,0
3911,60,20.67,23,18,0.7,0
3912,44,177.93,21,41,0.28,0
3913,59,145.57,9,26,0.33,0
3914,68,43.18,1,42,0.55,0
3915,67,47.29,1,22,0.1,0
3916,23,76.26,13,47,0.64,0
3917,32,0.02,15,33,0.33,0
3918,47,27.61,6,43,0.63,0
3919,59,23.35,20,14,0.83,0
3920,54,28.83,20,31,0.17,0
3921,54,163.94,23,10,0.93,0
3922,59,32.81,11,24,0.53,0
3923,54,21.26,22,21,0.92,0
3924,52,70.17,13,48,0.21,0
3925,40,200.73,3,8,0.6,0
3926,23,27.62,3,32,0.4,0
3927,21,8.18,17,31,0.77,0
3928,35,44.07,2,34,0.61,0
3929,26,137.69,0,23,0.49,0
3930,66,80.0,16,25,0.91,0
3931,46,169.71,6,7,0.38,0
3932,30,320.87,15,19,0.22,0
3933,64,157.34,4,7,0.61,0
3934,69,92.58,18,47,0.62,0
3935,34,67.99,6,8,0.44,0
3936,62,4.09,13,14,0.49,0
3937,49,415.55,1,1,0.96,0
3938,65,48.37,2,13,0.73,0
3939,39,16.51,16,3,0.11,0
3940,21,109.87,15,28,0.21,0
3941,22,33.45,7,38,0.98,0
3942,54,88.14,17,15,0.73,0
3943,58,88.37,14,36,0.92,0
3944,66,59.01,6,3,0.3,0
3945,30,180.86,8,4,0.74,0
3946,51,30.78,5,5,0.71,0
3947,62,59.54,17,26,0.29,0
3948,39,77.15,17,25,0.55,0
3949,40,108.95,23,10,0.63,1
3950,68,153.23,13,8,0.48,0
3951,20,50.22,13,12,0.83,0
3952,59,103.86,13,3,0.83,0
3953,51,16.32,3,27,0.85,0
3954,49,269.78,3,23,0.8,0
3955,62,48.3,14,40,0.49,0
3956,68,130.76,14,33,0.38,0
3957,66,2.06,17,14,0.83,1
3958,38,22.96,13,23,0.49,0
3959,63,66.76,0,31,0.25,0
3960,61,210.58,9,13,0.51,0
3961,38,74.92,19,12,0.14,0
3962,61,265.74,9,35,0.69,0
3963,28,66.13,9,18,0.34,0
3964,56,67.42,23,21,0.26,0
3965,21,12.75,1,45,0.96,0
3966,68,162.28,7,47,0.78,0
3967,18,28.36,0,42,0.79,0
3968,45,229.87,0,1,0.62,0
3969,41,241.71,3,38,0.84,0
3970,52,287.02,6,41,0.76,0
3971,30,73.44,8,42,0.6,0
3972,64,113.04,15,47,0.96,0
3973,51,150.74,4,9,0.19,0
3974,28,14.04,1,23,0.94,0
3975,53,91.87,22,14,0.4,0
3976,68,3.49,10,11,0.53,1
3977,34,68.83,17,7,0.12,0
3978,52,16.82,18,31,0.54,0
3979,35,20.2,12,24,0.61,0
3980,57,45.42,23,26,1.0,0
3981,39,56.64,10,30,0.98,0
3982,41,97.6,19,34,0.97,0
3983,36,7.73,18,46,0.35,0
3984,54,70.06,16,38,0.99,0
3985,56,20.17,4,5,0.46,0
3986,38,85.33,12,5,0.85,1
3987,25,101.45,19,19,0.22,0
3988,45,81.35,0,38,0.51,0
3989,22,134.05,9,28,0.97,0
3990,34,40.89,7,26,0.95,0
3991,54,144.86,23,42,0.68,0
3992,53,56.7,7,23,0.8,0
3993,36,66.2,18,46,0.18,1
3994,44,104.44,5,49,0.72,1
3995,51,1.85,11,30,0.62,0
3996,28,106.13,6,3,0.09,0
3997,62,96.39,15,28,0.11,0
3998,64,37.08,8,33,0.11,0
3999,29,8.97,20,42,0.72,0
4000,38,9.53,21,3,0.14,0
4001,28,256.69,9,5,0.47,0
4002,56,116.89,9,19,0.36,0
4003,45,13.59,9,42,0.55,0
4004,22,44.12,19,48,0.71,0
4005,34,89.77,15,1,0.68,0
4006,37,180.53,0,38,0.52,1
4007,58,4.46,16,9,0.46,0
4008,63,27.0,20,5,0.4,0
4009,29,220.5,13,46,0.86,0
4010,23,0.92,18,42,0.33,0
4011,34,22.49,20,34,0.26,0
4012,68,319.48,20,37,0.74,0
4013,36,95.04,16,33,0.36,0
4014,43,30.34,13,25,0.85,0
4015,65,6.93,7,42,0.33,0
4016,61,2.86,20,29,0.7,0
4017,61,28.07,20,25,0.05,0
4018,69,213.27,8,9,0.39,0
4019,49,53.77,7,3,0.34,0
4020,23,127.42,12,15,0.82,1
4021,53,250.45,16,4,0.97,0
4022,55,52.43,18,45,0.46,0
4023,28,21.23,6,38,0.82,0
4024,50,72.8,16,20,0.7,1
4025,41,238.69,0,49,0.97,0
4026,40,163.16,4,23,0.81,0
4027,32,6.81,5,37,0.08,0
4028,44,117.95,1,47,0.71,0
4029,28,84.84,15,8,0.54,0
4030,68,238.01,21,37,0.02,0
4031,67,13.07,4,45,0.25,0
4032,34,76.36,4,33,0.92,0
4033,68,211.58,11,33,0.93,0
4034,31,52.77,2,7,0.8,0
4035,44,65.78,15,22,0.98,0
4036,35,7.31,5,5,0.81,0
4037,45,32.59,14,46,0.01,0
4038,68,39.23,14,15,0.29,0
4039,64,290.27,15,21,0.03,0
4040,64,33.22,19,25,0.09,0
4041,21,61.78,12,17,0.22,0
4042,24,111.26,11,7,0.5,0
4043,62,17.7,9,19,0.85,0
4044,52,66.64,13,7,0.86,0
4045,65,134.15,1,40,0.62,0
4046,26,201.63,2,45,0.93,0
4047,25,98.42,8,24,0.5,0
4048,69,110.58,10,11,0.89,0
4049,62,13.5,10,41,0.45,0
4050,34,291.46,21,1,0.28,0
4051,34,14.22,9,32,0.92,0
4052,66,149.02,13,40,0.39,0
4053,50,30.76,8,44,0.5,0
4054,49,271.2,19,2,0.33,0
4055,25,127.28,20,15,0.66,0
4056,36,140.17,9,21,1.0,0
4057,55,24.73,21,24,0.03,0
4058,20,58.53,8,17,0.9,0
4059,22,96.18,4,47,0.0,0
4060,30,146.96,7,9,0.36,0
4061,64,10.98,10,35,0.17,0
4062,63,327.98,0,20,0.76,0
4063,48,220.93,20,19,0.05,0
4064,33,31.52,9,18,0.55,0
4065,67,173.03,0,20,0.29,0
4066,49,73.05,21,30,0.13,0
4067,39,61.95,6,40,0.77,0
4068,46,37.75,13,1,0.22,0
4069,39,86.98,4,24,0.22,0
4070,60,130.89,16,24,0.28,0
4071,20,52.92,21,47,0.59,0
4072,27,99.21,20,19,0.66,0
4073,59,120.17,5,30,0.02,0
4074,38,124.18,15,26,0.24,0
4075,33,5.34,10,42,0.43,1
4076,29,196.43,9,44,0.33,0
4077,19,61.3,14,38,0.88,0
4078,58,30.44,6,29,0.79,0
4079,41,27.68,22,13,0.63,0
4080,52,65.97,1,4,0.34,0
4081,47,217.89,11,45,0.7,0
4082,47,47.54,18,17,0.84,0
4083,64,138.52,11,33,0.59,0
4084,52,10.18,15,5,0.78,0
4085,36,64.64,5,28,0.75,0
4086,67,478.98,2,24,0.57,0
4087,25,147.16,1,17,0.31,0
4088,43,23.64,19,39,0.75,0
4089,66,69.6,4,48,0.21,0
4090,57,26.61,10,40,0.78,0
4091,24,52.69,2,44,0.8,0
4092,47,151.45,2,46,0.82,0
4093,24,147.5,21,11,0.47,0
4094,20,25.89,4,12,0.19,0
4095,18,255.39,21,13,0.1,0
4096,53,89.79,22,8,0.74,0
4097,42,47.79,10,1,0.89,0
4098,54,69.7,2,9,0.65,1
4099,18,92.9,12,28,0.14,0
4100,32,82.07,20,2,0.93,0
4101,54,66.63,7,14,0.99,0
4102,30,70.31,19,13,0.43,0
4103,57,19.41,9,48,0.59,0
4104,25,167.52,1,2,0.78,0
4105,22,78.04,3,4,0.74,0
4106,26,14.05,17,12,0.97,0
4107,18,145.31,18,48,0.11,0
4108,53,269.48,3,10,0.58,0
4109,52,294.33,19,3,0.69,0
4110,19,46.05,8,4,0.89,0
4111,57,14.56,15,6,0.87,0
4112,40,73.06,5,23,0.98,0
4113,26,11.95,3,5,0.51,0
4114,51,271.79,8,3,0.83,0
4115,63,20.28,12,10,0.43,0
4116,31,29.14,8,43,0.42,0
4117,21,52.19,5,19,0.25,0
4118,47,48.32,20,14,0.82,0
4119,48,158.31,18,21,0.99,0
4120,55,60.94,13,43,0.26,0
4121,28,18.73,20,28,0.06,0
4122,52,31.09,14,21,0.82,0
4123,25,71.15,2,36,0.62,0
4124,20,15.95,4,24,0.96,0
4125,31,94.59,20,38,0.25,0
4126,30,83.41,17,17,0.07,0
4127,62,125.42,13,22,0.49,0
4128,49,277.59,15,19,0.09,0
4129,51,243.33,13,45,0.26,0
4130,62,292.02,8,10,0.13,0
4131,36,28.07,14,11,0.22,0
4132,55,14.11,6,38,0.11,0
4133,33,35.99,13,2,0.95,0
4134,19,225.46,5,33,0.28,0
4135,57,357.75,20,43,0.44,0
4136,34,196.13,14,31,0.9,0
4137,51,11.66,19,48,0.68,0
4138,59,294.56,7,35,0.62,0
4139,33,55.05,1,37,0.71,0
4140,55,0.94,7,47,0.83,0
4141,19,58.41,0,47,0.88,0
4142,19,4.72,16,36,0.64,1
4143,43,78.5,18,23,0.89,0
4144,30,41.33,4,36,0.54,0
4145,64,64.14,21,40,0.28,0
4146,48,94.98,19,39,0.88,0
4147,51,203.1,15,26,0.54,0
4148,56,108.44,6,25,0.91,0
4149,20,56.92,6,17,0.04,0
4150,25,171.16,17,15,0.4,0
4151,40,236.0,17,37,0.95,0
4152,31,12.76,1,45,0.25,0
4153,44,75.91,14,4,0.94,0
4154,46,33.48,13,22,0.95,0
4155,56,4.82,17,17,0.88,0
4156,56,110.43,8,22,0.56,0
4157,18,198.61,13,17,0.65,0
4158,34,17.78,4,14,0.87,0
4159,58,167.35,10,14,0.78,0
4160,47,192.0,7,17,0.63,0
4161,30,245.74,4,8,0.98,0
4162,38,30.83,10,34,0.69,0
4163,36,234.29,4,26,0.98,0
4164,36,38.66,16,45,0.06,0
4165,42,80.37,21,30,0.14,0
4166,39,5.18,3,22,0.45,1
4167,48,4.49,14,16,0.38,0
4168,34,127.43,18,30,0.78,0
4169,40,58.79,21,16,0.16,0
4170,49,29.61,1,38,0.98,1
4171,27,21.12,23,24,0.32,0
4172,27,110.85,16,36,0.43,0
4173,53,0.04,11,35,0.27,0
4174,25,163.93,23,6,0.58,0
4175,69,8.26,16,4,0.06,0
4176,37,21.26,9,18,0.15,0
4177,49,48.81,17,6,0.75,0
4178,67,66.33,18,26,0.19,0
4179,31,43.85,17,37,0.24,0
4180,67,38.67,12,27,0.79,0
4181,45,332.19,13,41,0.09,0
4182,63,102.6,23,11,0.44,0
4183,69,2.37,15,38,0.02,0
4184,41,56.24,17,16,0.35,0
4185,32,207.95,17,19,0.7,0
4186,39,35.88,15,43,0.09,0
4187,47,9.93,16,15,0.89,0
4188,21,142.04,6,26,0.91,0
4189,30,93.14,11,41,0.1,0
4190,40,84.47,1,31,0.99,0
4191,25,5.51,9,19,0.3,0
4192,35,15.14,4,24,0.08,0
4193,29,97.43,20,9,0.01,0
4194,48,23.3,2,23,0.41,0
4195,31,70.13,18,4,0.63,0
4196,51,78.72,12,10,0.33,0
4197,35,33.34,11,9,0.84,0
4198,51,296.47,2,19,0.72,0
4199,28,184.81,5,15,0.35,0
4200,58,128.15,13,34,0.73,0
4201,29,8.12,3,42,0.94,0
4202,66,11.22,12,19,0.09,0
4203,32,67.88,18,49,0.31,0
4204,48,17.52,17,21,0.46,0
4205,66,382.89,2,34,0.5,0
4206,46,17.26,19,17,0.54,0
4207,43,66.84,5,18,0.3,0
4208,35,45.27,15,17,0.67,0
4209,49,101.99,19,2,0.65,0
4210,39,13.82,23,1,0.58,0
4211,55,56.27,2,43,0.11,0
4212,34,32.12,11,10,0.48,1
4213,40,218.7,18,37,0.36,0
4214,41,4.14,18,48,0.49,0
4215,67,245.02,23,5,0.92,0
4216,25,178.97,3,12,0.48,0
4217,58,35.32,0,36,0.01,0
4218,23,155.73,1,31,0.44,0
4219,22,3.17,12,38,0.82,0
4220,61,340.72,12,9,0.78,0
4221,46,74.78,1,44,0.51,0
4222,45,36.14,18,26,0.25,0
4223,28,45.03,21,15,0.47,1
4224,18,6.87,23,16,0.56,0
4225,60,454.21,15,13,1.0,0
4226,36,4.01,11,25,0.64,0
4227,26,106.39,0,30,0.69,0
4228,44,58.47,8,7,0.49,0
4229,51,297.43,16,4,0.35,0
4230,61,28.24,9,43,0.81,0
4231,21,75.95,17,40,0.49,0
4232,53,65.85,18,38,0.99,0
4233,35,121.36,6,30,0.46,0
4234,32,7.04,18,10,0.07,0
4235,68,21.54,23,30,0.68,0
4236,30,24.15,14,39,0.05,0
4237,36,134.0,8,7,0.25,0
4238,66,20.97,9,36,0.35,0
4239,23,85.21,22,35,0.74,0
4240,65,24.24,19,24,0.49,0
4241,29,197.78,19,39,0.03,0
4242,68,285.05,3,36,0.62,0
4243,54,73.08,5,45,0.41,0
4244,34,43.43,3,20,0.92,0
4245,40,26.66,4,49,0.5,0
4246,43,5.11,8,32,0.71,0
4247,46,31.27,11,39,0.22,0
4248,50,106.2,22,49,0.76,0
4249,44,76.27,7,26,0.72,0
4250,42,288.31,20,26,0.9,0
4251,27,50.46,4,36,0.03,0
4252,64,118.37,10,43,0.45,0
4253,40,67.2,22,35,0.68,0
4254,38,71.86,10,43,0.1,1
4255,38,31.17,12,35,0.41,0
4256,60,60.69,13,12,0.94,0
4257,30,63.64,7,33,0.44,0
4258,54,122.64,17,36,0.99,0
4259,50,282.41,18,14,0.06,0
4260,41,39.95,11,33,0.72,0
4261,61,4.31,11,46,0.58,0
4262,28,68.58,17,45,0.5,0
4263,34,78.63,9,45,0.97,0
4264,21,18.45,6,24,0.13,0
4265,64,142.91,17,15,0.9,0
4266,42,419.5,11,31,0.69,0
4267,47,291.46,13,17,0.26,0
4268,26,21.95,14,12,0.9,0
4269,38,208.24,15,22,0.43,0
4270,37,121.91,1,23,0.81,0
4271,36,60.49,17,26,0.39,0
4272,36,77.79,11,14,0.85,0
4273,29,189.45,15,12,0.64,0
4274,54,65.42,12,4,0.14,0
4275,59,46.71,19,46,0.65,0
4276,34,67.97,16,13,0.19,0
4277,54,86.54,17,18,0.41,0
4278,65,20.96,2,43,0.17,0
4279,56,231.17,22,28,0.02,0
4280,45,112.14,9,38,0.21,0
4281,58,100.31,0,41,0.54,0
4282,52,10.48,5,44,0.48,0
4283,64,92.68,2,19,0.5,1
4284,65,12.89,18,46,0.25,0
4285,35,8.2,3,47,0.69,0
4286,31,74.93,19,43,0.7,0
4287,52,51.55,22,38,0.36,0
4288,61,88.87,2,46,0.88,0
4289,58,9.35,7,3,0.64,0
4290,24,56.38,7,19,0.71,1
4291,58,19.21,6,20,0.28,0
4292,30,435.05,1,25,0.0,0
4293,35,82.36,20,11,0.87,0
4294,54,116.29,5,17,0.82,0
4295,30,39.37,15,49,0.12,0
4296,53,9.95,9,35,0.37,0
4297,48,372.43,3,14,0.66,0
4298,19,33.72,12,39,0.65,0
4299,33,55.13,9,19,0.86,0
4300,26,104.94,20,3,0.14,0
4301,26,2.5,13,34,0.43,0
4302,55,166.21,8,49,0.1,0
4303,28,76.91,10,41,0.39,0
4304,39,32.6,22,22,0.02,0
4305,50,6.36,17,38,0.9,0
4306,53,17.73,10,27,0.53,0
4307,62,225.41,16,21,0.85,0
4308,40,115.84,1,41,0.06,0
4309,62,28.76,2,31,0.23,0
4310,62,6.79,10,27,0.26,0
4311,51,117.32,17,37,0.39,0
4312,26,84.96,2,2,0.8,0
4313,41,51.84,14,47,0.39,0
4314,25,45.19,10,9,0.2,0
4315,24,24.44,10,19,0.06,0
4316,53,110.75,19,42,0.08,0
4317,35,352.91,10,36,0.76,1
4318,20,19.32,18,10,0.44,0
4319,45,90.91,0,40,0.73,0
4320,23,55.2,4,45,0.68,0
4321,61,59.18,9,39,0.14,0
4322,61,29.32,9,7,0.14,0
4323,38,174.37,13,4,0.76,0
4324,45,66.41,1,15,0.72,0
4325,57,78.4,3,12,0.38,0
4326,18,36.35,1,48,0.08,0
4327,53,20.07,17,6,0.01,0
4328,38,8.98,12,9,0.29,0
4329,60,125.22,18,35,0.01,0
4330,52,21.84,4,8,0.23,0
4331,30,117.14,19,7,0.42,0
4332,66,49.49,1,4,0.12,0
4333,27,53.75,10,13,0.1,0
4334,61,63.33,17,19,0.9,0
4335,64,45.84,5,7,0.59,0
4336,27,10.6,22,10,0.93,0
4337,63,37.05,9,25,0.35,0
4338,30,108.99,21,44,0.68,0
4339,54,109.6,22,35,0.2,0
4340,55,33.72,16,25,0.62,0
4341,41,61.64,21,29,0.13,0
4342,19,21.5,10,12,0.0,0
4343,39,23.62,18,47,0.93,0
4344,34,2.33,16,40,0.55,0
4345,53,227.06,23,12,0.93,0
4346,31,23.66,3,6,0.33,0
4347,27,25.82,23,10,0.33,0
4348,52,32.8,13,2,0.4,0
4349,42,13.63,19,45,0.71,0
4350,20,101.96,3,25,0.57,0
4351,64,7.81,13,7,0.93,0
4352,55,14.41,3,40,0.03,0
4353,34,103.5,5,23,0.71,0
4354,29,41.5,8,48,0.33,0
4355,69,123.08,20,11,0.18,1
4356,41,81.51,11,36,0.51,0
4357,46,29.57,7,49,0.51,0
4358,60,105.22,23,48,0.14,0
4359,42,12.36,3,23,0.2,0
4360,53,76.88,4,43,0.41,0
4361,43,57.47,5,7,0.41,0
4362,55,31.18,4,27,0.32,0
4363,18,92.64,18,13,0.15,0
4364,37,205.05,7,17,0.0,0
4365,45,681.67,8,32,0.97,0
4366,33,93.59,14,26,0.94,0
4367,64,51.87,3,22,0.48,0
4368,34,25.52,8,13,1.0,0
4369,57,29.72,6,12,0.67,0
4370,45,65.29,7,7,0.07,0
4371,29,45.77,14,1,0.12,0
4372,44,245.13,18,33,0.92,0
4373,59,45.93,14,14,0.63,0
4374,64,46.75,4,47,0.84,0
4375,47,48.38,18,43,0.9,0
4376,58,181.17,6,41,0.45,0
4377,51,105.21,5,17,0.05,0
4378,54,95.24,18,4,0.19,0
4379,23,40.67,16,39,0.07,0
4380,24,170.32,9,1,0.19,0
4381,49,3.91,18,41,0.41,0
4382,49,204.64,10,45,0.12,0
4383,42,71.9,14,24,0.17,0
4384,50,50.79,9,34,0.45,0
4385,24,68.75,10,34,0.34,0
4386,69,110.09,22,24,0.47,0
4387,29,1.28,2,15,0.43,0
4388,33,205.22,2,17,0.64,0
4389,33,59.19,17,13,0.94,0
4390,60,42.0,10,7,0.11,0
4391,53,14.88,19,9,0.1,0
4392,30,57.89,21,44,0.85,0
4393,24,68.58,17,35,0.51,0
4394,53,51.69,14,23,0.77,0
4395,64,113.53,6,47,0.22,0
4396,68,54.63,9,39,0.83,0
4397,26,325.5,20,23,0.92,1
4398,49,91.45,22,26,0.64,0
4399,28,164.75,19,1,0.11,0
4400,25,11.58,9,14,0.9,0
4401,50,50.63,12,32,0.79,0
4402,40,41.08,14,48,0.75,0
4403,42,84.28,22,10,0.04,0
4404,25,197.41,17,1,0.8,0
4405,62,8.16,22,5,0.14,0
4406,39,7.53,3,3,0.22,0
4407,21,189.92,19,49,0.58,0
4408,57,23.93,16,27,0.26,0
4409,20,110.49,2,22,0.66,0
4410,46,78.28,20,18,0.61,0
4411,58,178.91,20,16,0.11,0
4412,46,13.36,1,2,0.66,0
4413,51,13.9,3,47,0.92,0
4414,51,81.38,0,13,0.16,0
4415,45,292.58,14,45,0.6,0
4416,30,53.61,0,16,0.34,0
4417,32,39.59,5,8,0.46,0
4418,40,93.32,6,43,0.29,0
4419,61,266.57,18,8,0.35,0
4420,43,181.36,11,10,0.03,0
4421,21,540.0,0,33,0.98,0
4422,43,2.28,6,31,0.62,0
4423,57,11.98,18,12,0.5,0
4424,26,94.02,12,9,0.38,0
4425,22,171.8,11,37,0.54,0
4426,49,33.58,11,9,0.38,0
4427,37,27.34,21,48,0.36,0
4428,67,154.63,12,18,0.46,0
4429,28,5.8,13,30,0.28,0
4430,32,46.11,21,32,0.18,0
4431,49,70.48,11,40,0.56,0
4432,45,82.18,19,23,0.84,0
4433,39,130.42,11,11,0.15,0
4434,58,43.83,5,20,0.03,0
4435,34,94.85,9,19,0.25,0
4436,43,88.04,19,36,0.98,0
4437,61,79.32,23,26,0.83,0
4438,24,102.3,8,10,0.6,0
4439,59,30.04,1,24,0.93,0
4440,43,8.84,6,13,0.45,0
4441,42,12.7,8,46,0.98,0
4442,27,25.44,11,34,0.3,1
4443,62,69.35,4,29,0.24,0
4444,36,183.54,0,36,0.64,0
4445,28,120.83,21,7,0.38,0
4446,30,155.61,14,30,0.63,0
4447,25,43.23,7,17,0.3,0
4448,57,51.86,0,48,0.62,0
